cntry_cd,Date,min_temp_cls,Temperature,max_temp_cls,Event,EventNum,Customers
JP,2023-07-09,23.369999999999997,25.6,30.07,,0,250
JP,2023-07-10,23.23,30.1,31.47,,0,282
JP,2023-07-11,23.3,32.2,32.46,,0,435
JP,2023-07-12,23.52,25.8,31.409999999999997,,0,194
JP,2023-07-13,23.27,30.4,29.46,,0,473
JP,2023-07-14,23.04,24.3,29.35,,0,499
JP,2023-07-15,24.18,27.4,29.97,,0,107
JP,2023-07-16,24.130000000000003,32.0,32.78,,0,487
JP,2023-07-17,23.9,29.0,33.0,海の日,1,459
JP,2023-07-18,23.94,25.9,32.82,,0,487
JP,2023-07-19,23.45,25.4,30.590000000000003,,0,283
JP,2023-07-20,22.84,24.5,30.7,,0,380
JP,2023-07-21,22.3,28.5,30.880000000000003,,0,294
JP,2023-07-22,22.69,30.0,31.830000000000002,,0,451
JP,2023-07-23,23.32,32.4,32.21,,0,294
JP,2023-07-24,23.5,32.5,32.67999999999999,,0,254
JP,2023-07-25,24.23,32.7,33.760000000000005,,0,192
JP,2023-07-26,24.45,28.3,34.82,,0,259
JP,2023-07-27,24.97,29.7,34.93,,0,160
JP,2023-07-28,24.98,30.7,34.72,,0,221
JP,2023-07-29,25.15,31.9,34.510000000000005,,0,150
JP,2023-07-30,25.02,32.9,33.94,,0,376
JP,2023-07-31,25.07,28.7,32.93,,0,104
JP,2023-08-01,24.119999999999997,30.0,33.39,,0,191
JP,2023-08-02,24.29,29.9,34.35,,0,269
JP,2023-08-03,25.369999999999997,27.8,33.94,,0,416
JP,2023-08-04,25.21,28.4,34.4,,0,121
JP,2023-08-05,25.22,30.5,33.510000000000005,,0,425
JP,2023-08-06,24.990000000000002,32.5,32.5,,0,100
JP,2023-08-07,24.509999999999998,26.9,31.22,,0,232
JP,2023-08-08,25.07,33.0,32.07,,0,332
JP,2023-08-09,25.46,29.5,32.03,,0,111
JP,2023-08-10,25.78,29.4,33.11,,0,445
JP,2023-08-11,24.759999999999998,27.3,33.589999999999996,山の日,1,145
JP,2023-08-12,24.34,33.5,33.410000000000004,,0,133
JP,2023-08-13,24.169999999999998,29.0,33.019999999999996,,0,177
JP,2023-08-14,24.53,30.7,32.03,,0,317
JP,2023-08-15,24.3,30.2,30.05,,0,400
JP,2023-08-16,24.580000000000002,32.8,31.2,,0,172
JP,2023-08-17,24.96,33.1,31.95,,0,381
JP,2023-08-18,24.69,29.6,32.47,,0,348
JP,2023-08-19,25.080000000000002,34.3,33.65,,0,146
JP,2023-08-20,25.41,30.1,33.87,,0,220
JP,2023-08-21,25.47,33.1,34.08,,0,313
JP,2023-08-22,25.55,31.3,33.62,,0,338
JP,2023-08-23,25.72,26.0,32.989999999999995,,0,155
JP,2023-08-24,25.240000000000002,27.2,33.230000000000004,,0,449
JP,2023-08-25,24.85,30.1,33.36,,0,206
JP,2023-08-26,24.79,32.6,33.739999999999995,,0,418
JP,2023-08-27,24.07,32.6,32.75,,0,147
JP,2023-08-28,24.3,29.9,32.88,,0,160
JP,2023-08-29,24.16,30.1,32.769999999999996,,0,436
JP,2023-08-30,24.330000000000002,29.9,31.68,,0,125
JP,2023-08-31,24.86,31.4,32.15,,0,391
JP,2023-09-01,24.28,25.0,31.24,,0,356
JP,2023-09-02,23.55,31.1,31.360000000000003,,0,107
JP,2023-09-03,23.05,31.3,32.89,,0,212
JP,2023-09-04,23.6,28.6,31.76,,0,454
JP,2023-09-05,24.2,30.5,31.589999999999996,,0,352
JP,2023-09-06,23.04,29.6,30.07,,0,279
JP,2023-09-07,21.419999999999998,23.0,29.73,,0,306
JP,2023-09-08,20.27,23.0,28.139999999999997,,0,402
JP,2023-09-09,21.34,29.8,29.97,,0,226
JP,2023-09-10,22.64,26.1,31.43,,0,155
JP,2023-09-11,23.03,29.5,30.05,,0,313
JP,2023-09-12,22.78,24.6,30.589999999999996,,0,113
JP,2023-09-13,22.77,29.2,31.290000000000003,,0,127
JP,2023-09-14,22.740000000000002,29.1,29.48,,0,177
JP,2023-09-15,23.28,23.6,30.869999999999997,,0,315
JP,2023-09-16,23.119999999999997,26.7,31.619999999999997,,0,485
JP,2023-09-17,22.81,26.0,31.28,,0,464
JP,2023-09-18,23.7,31.9,31.6,敬老の日,1,253
JP,2023-09-19,23.23,25.5,30.880000000000003,,0,113
JP,2023-09-20,21.69,25.7,30.1,,0,286
JP,2023-09-21,21.48,28.5,27.72,,0,411
JP,2023-09-22,20.119999999999997,22.3,27.55,,0,470
JP,2023-09-23,18.57,22.9,26.46,秋分の日,1,106
JP,2023-09-24,17.32,22.7,27.04,,0,102
JP,2023-09-25,17.61,26.4,27.660000000000004,,0,210
JP,2023-09-26,20.06,27.7,28.4,,0,337
JP,2023-09-27,21.14,26.2,29.05,,0,462
JP,2023-09-28,21.11,24.7,28.7,,0,338
JP,2023-09-29,19.91,28.3,28.910000000000004,,0,373
JP,2023-09-30,19.29,23.5,27.880000000000003,,0,393
JP,2023-10-01,19.11,25.1,26.82,,0,326
JP,2023-10-02,16.45,21.2,25.31,,0,470
JP,2023-10-03,14.95,23.2,24.919999999999998,,0,114
JP,2023-10-04,16.43,19.3,24.22,,0,291
JP,2023-10-05,15.16,22.3,22.880000000000003,,0,218
JP,2023-10-06,13.61,17.4,23.14,,0,127
JP,2023-10-07,14.469999999999999,19.4,22.490000000000002,,0,301
JP,2023-10-08,13.059999999999999,15.6,20.15,,0,138
JP,2023-10-09,13.5,19.6,20.53,体育の日,1,372
JP,2023-10-10,15.4,19.0,23.7,,0,330
JP,2023-10-11,13.459999999999999,17.2,23.03,,0,185
JP,2023-10-12,12.22,20.3,23.47,,0,225
JP,2023-10-13,12.01,19.2,23.66,,0,399
JP,2023-10-14,12.680000000000001,15.8,22.77,,0,124
JP,2023-10-15,13.290000000000001,17.3,21.939999999999998,,0,244
JP,2023-10-16,12.290000000000001,15.9,23.39,,0,112
JP,2023-10-17,12.16,15.6,21.95,,0,311
JP,2023-10-18,11.709999999999999,20.6,23.43,,0,124
JP,2023-10-19,13.02,20.9,24.11,,0,167
JP,2023-10-20,12.88,20.2,21.79,,0,493
JP,2023-10-21,9.77,16.0,18.3,,0,166
JP,2023-10-22,8.03,15.9,18.75,,0,332
JP,2023-10-23,9.559999999999999,17.3,21.2,,0,208
JP,2023-10-24,9.6,18.5,22.07,,0,245
JP,2023-10-25,11.379999999999999,16.3,22.27,,0,210
JP,2023-10-26,10.58,18.3,22.52,,0,327
JP,2023-10-27,11.52,17.8,21.830000000000002,,0,210
JP,2023-10-28,11.6,16.6,20.330000000000002,,0,133
JP,2023-10-29,10.58,16.6,19.5,,0,210
JP,2023-10-30,9.16,12.9,20.32,,0,363
JP,2023-10-31,9.85,14.1,20.89,,0,468
JP,2023-11-01,10.24,17.3,22.169999999999998,,0,335
JP,2023-11-02,10.72,16.3,22.61,,0,182
JP,2023-11-03,11.41,16.5,24.259999999999998,文化の日,1,141
JP,2023-11-04,11.29,15.0,21.98,,0,200
JP,2023-11-05,12.52,18.4,22.66,,0,105
JP,2023-11-06,15.209999999999999,18.9,23.52,,0,279
JP,2023-11-07,12.76,20.7,21.75,,0,381
JP,2023-11-08,9.42,14.2,19.15,,0,419
JP,2023-11-09,10.64,14.0,21.06,,0,325
JP,2023-11-10,12.14,14.0,17.97,,0,414
JP,2023-11-11,8.209999999999999,12.7,14.919999999999998,,0,464
JP,2023-11-12,6.5,8.4,12.02,,0,328
JP,2023-11-13,4.91,9.6,12.0,,0,476
JP,2023-11-14,3.8200000000000003,9.0,14.419999999999998,,0,388
JP,2023-11-15,5.56,11.4,14.64,,0,249
JP,2023-11-16,4.85,11.6,16.0,,0,376
JP,2023-11-17,8.129999999999999,10.7,14.75,BIG THANKS SALE Fa,1,297
JP,2023-11-18,5.6,10.1,13.069999999999999,BIG THANKS SALE Fa,1,169
JP,2023-11-19,6.109999999999999,12.1,16.07,BIG THANKS SALE Fa,1,211
JP,2023-11-20,5.91,11.9,15.55,BIG THANKS SALE Fa,1,103
JP,2023-11-21,4.38,9.8,16.57,,0,449
JP,2023-11-22,6.3100000000000005,13.5,18.68,,0,430
JP,2023-11-23,8.790000000000001,14.0,20.009999999999998,感謝祭,1,417
JP,2023-11-24,5.5200000000000005,11.8,17.57,BIG THANKS SALE Fa,1,449
JP,2023-11-25,3.13,7.0,10.069999999999999,感謝祭,1,194
JP,2023-11-26,2.7800000000000002,7.3,10.940000000000001,感謝祭,1,251
JP,2023-11-27,4.8100000000000005,10.9,13.919999999999998,BIG THANKS SALE Fa,1,410
JP,2023-11-28,5.85,12.7,16.36,BIG THANKS SALE Fa,1,236
JP,2023-11-29,3.3,8.3,12.34,感謝祭,1,346
JP,2023-11-30,3.41,7.6,10.45,BIG THANKS SALE Fa,1,486
JP,2023-12-01,1.8599999999999999,5.3,8.75,,0,342
JP,2023-12-02,0.6900000000000002,4.8,10.120000000000001,,0,130
JP,2023-12-03,1.92,7.7,12.03,,0,139
JP,2023-12-04,1.44,6.0,12.32,,0,328
JP,2023-12-05,3.5700000000000003,7.3,11.209999999999999,,0,135
JP,2023-12-06,4.37,8.9,14.469999999999999,,0,322
JP,2023-12-07,4.45,10.1,15.469999999999999,,0,105
JP,2023-12-08,2.55,9.1,14.15,,0,421
JP,2023-12-09,4.970000000000001,10.2,17.02,,0,319
JP,2023-12-10,5.06,11.6,16.86,,0,174
JP,2023-12-11,7.590000000000001,11.9,13.3,,0,103
JP,2023-12-12,7.49,9.5,13.570000000000002,,0,434
JP,2023-12-13,4.38,8.0,12.129999999999999,,0,233
JP,2023-12-14,3.5700000000000003,9.3,12.11,,0,217
JP,2023-12-15,6.83,10.9,14.87,,0,468
JP,2023-12-16,6.05,12.7,15.059999999999999,,0,193
JP,2023-12-17,0.9199999999999999,4.9,9.25,,0,161
JP,2023-12-18,-0.74,2.4,6.05,,0,293
JP,2023-12-19,0.4000000000000001,3.5,6.459999999999999,,0,434
JP,2023-12-20,1.0,4.4,8.74,,0,302
JP,2023-12-21,-1.5000000000000002,2.7,6.069999999999999,,0,491
JP,2023-12-22,-2.3899999999999997,1.1,4.92,,0,125
JP,2023-12-23,-2.83,1.2,5.5200000000000005,,0,272
JP,2023-12-24,-1.8,2.2,7.029999999999999,,0,399
JP,2023-12-25,-1.2200000000000002,3.8,8.440000000000001,,0,232
JP,2023-12-26,-0.26999999999999996,5.0,9.4,,0,425
JP,2023-12-27,1.3299999999999998,5.7,9.97,,0,217
JP,2023-12-28,0.32999999999999985,5.0,10.2,,0,423
JP,2023-12-29,1.48,6.7,11.33,年末,1,374
JP,2023-12-30,1.23,7.2,11.77,年末,1,311
JP,2023-12-31,4.5600000000000005,8.5,10.76,年末,1,324
US,2021-01-04,5.38,10.2,12.959999999999999,,0,119
US,2021-01-05,5.1,9.9,13.220000000000002,,0,212
US,2021-01-06,4.26,8.5,13.280000000000001,,0,239
US,2021-01-07,3.9799999999999995,10.2,13.86,,0,146
US,2021-01-08,4.86,7.8,13.76,,0,100
US,2021-01-09,2.0599999999999996,6.7,12.819999999999999,,0,189
US,2021-01-10,2.2399999999999998,8.1,12.419999999999998,,0,241
US,2021-01-11,2.82,8.4,13.919999999999998,,0,419
US,2021-01-12,4.9,9.3,15.36,,0,137
US,2021-01-13,5.4,10.5,15.0,,0,392
US,2021-01-14,4.94,10.8,16.06,,0,481
US,2021-01-15,5.140000000000001,11.6,17.52,,0,238
US,2021-01-16,4.859999999999999,10.4,17.1,,0,455
US,2021-01-17,5.16,11.2,15.459999999999999,,0,432
US,2021-01-18,4.3,9.1,15.48,MLK Day,1,358
US,2021-01-19,3.9200000000000004,8.0,14.919999999999998,,0,260
US,2021-01-20,3.1000000000000005,10.1,14.2,,0,489
US,2021-01-21,3.5200000000000005,9.0,15.059999999999999,,0,277
US,2021-01-22,3.08,9.8,14.98,,0,109
US,2021-01-23,2.62,6.2,12.98,,0,360
US,2021-01-24,2.98,6.5,11.360000000000001,,0,237
US,2021-01-25,3.6400000000000006,9.3,11.82,,0,271
US,2021-01-26,3.0,7.1,11.76,,0,485
US,2021-01-27,4.74,9.8,12.08,,0,112
US,2021-01-28,2.8,6.4,12.5,,0,267
US,2021-01-29,1.14,4.3,10.84,,0,229
US,2021-01-30,1.8399999999999999,7.0,11.16,,0,183
US,2021-01-31,2.8199999999999994,7.7,12.760000000000002,,0,420
US,2021-02-01,3.96,7.8,13.3,,0,418
US,2021-02-02,3.5799999999999996,7.7,12.139999999999999,,0,200
US,2021-02-03,2.8,6.2,11.36,,0,428
US,2021-02-04,3.1,8.1,12.72,,0,372
US,2021-02-05,2.8600000000000003,10.5,15.1,,0,364
US,2021-02-06,3.2199999999999998,8.6,15.2,,0,498
US,2021-02-07,3.9800000000000004,9.7,14.540000000000001,,0,137
US,2021-02-08,2.3600000000000003,7.2,13.040000000000001,,0,193
US,2021-02-09,3.0,7.3,11.98,,0,194
US,2021-02-10,4.0,9.0,12.46,,0,404
US,2021-02-11,3.6199999999999997,7.1,12.34,,0,168
US,2021-02-12,3.0199999999999996,5.8,11.0,,0,417
US,2021-02-13,2.86,6.1,9.860000000000001,,0,335
US,2021-02-14,3.94,7.9,11.84,,0,433
US,2021-02-15,4.639999999999999,9.6,13.080000000000002,President's Day,1,472
US,2021-02-16,5.74,10.0,15.4,,0,475
US,2021-02-17,3.2600000000000002,8.4,14.539999999999997,,0,236
US,2021-02-18,4.24,10.3,13.64,,0,175
US,2021-02-19,4.62,9.4,13.8,,0,134
US,2021-02-20,3.38,7.4,13.919999999999998,,0,100
US,2021-02-21,3.1,9.8,13.459999999999999,,0,395
US,2021-02-22,4.0,12.7,16.259999999999998,,0,419
US,2021-02-23,5.38,10.0,17.9,,0,159
US,2021-02-24,5.42,11.7,17.619999999999997,,0,419
US,2021-02-25,5.819999999999999,12.7,16.96,,0,448
US,2021-02-26,5.24,10.3,16.92,,0,427
US,2021-02-27,4.92,12.3,17.02,,0,366
US,2021-02-28,7.62,11.6,18.02,,0,460
US,2021-03-01,7.779999999999999,11.8,17.96,,0,328
US,2021-03-02,4.86,9.9,18.0,,0,369
US,2021-03-03,4.3,9.7,18.020000000000003,,0,415
US,2021-03-04,4.720000000000001,10.0,16.06,,0,385
US,2021-03-05,4.68,8.9,15.76,,0,390
US,2021-03-06,4.319999999999999,8.7,14.919999999999998,,0,312
US,2021-03-07,5.0,8.6,13.52,,0,264
US,2021-03-08,3.6799999999999997,9.6,14.48,,0,104
US,2021-03-09,3.9799999999999995,10.8,18.06,,0,438
US,2021-03-10,5.82,9.9,17.94,,0,478
US,2021-03-11,5.5600000000000005,14.4,18.66,,0,177
US,2021-03-12,6.2,13.8,19.52,,0,161
US,2021-03-13,5.68,10.5,19.72,,0,231
US,2021-03-14,6.459999999999999,11.6,16.98,,0,188
US,2021-03-15,4.220000000000001,9.7,15.419999999999998,,0,336
US,2021-03-16,3.8,9.8,13.86,,0,141
US,2021-03-17,5.04,10.7,16.46,,0,188
US,2021-03-18,7.540000000000001,14.4,16.82,,0,395
US,2021-03-19,7.08,11.9,17.04,,0,427
US,2021-03-20,6.38,10.3,17.4,,0,394
US,2021-03-21,5.64,11.1,16.72,,0,203
US,2021-03-22,6.4799999999999995,10.8,17.34,,0,113
US,2021-03-23,6.839999999999999,14.2,18.28,,0,387
US,2021-03-24,8.059999999999999,13.7,19.3,,0,278
US,2021-03-25,8.68,14.8,20.02,,0,224
US,2021-03-26,9.280000000000001,15.0,22.04,,0,452
US,2021-03-27,9.620000000000001,15.4,23.740000000000002,,0,122
US,2021-03-28,9.32,14.0,22.52,,0,162
US,2021-03-29,8.78,12.8,21.080000000000002,,0,242
US,2021-03-30,8.2,16.5,20.54,,0,252
US,2021-03-31,7.8,17.1,22.96,,0,244
US,2021-04-01,8.2,13.4,22.72,,0,324
US,2021-04-02,5.5200000000000005,13.1,20.46,Easter,1,408
US,2021-04-03,5.56,12.1,18.56,Easter,1,203
US,2021-04-04,6.0600000000000005,12.7,19.96,Easter,1,203
US,2021-04-05,7.76,16.1,20.0,Easter,1,138
US,2021-04-06,8.68,16.5,20.9,,0,297
US,2021-04-07,9.84,14.9,21.68,,0,233
US,2021-04-08,9.44,13.3,20.72,,0,166
US,2021-04-09,8.98,14.1,20.36,,0,490
US,2021-04-10,9.559999999999999,16.9,20.96,,0,278
US,2021-04-11,9.2,12.4,21.28,,0,141
US,2021-04-12,8.9,13.5,19.64,,0,114
US,2021-04-13,8.940000000000001,13.8,20.82,,0,210
US,2021-04-14,8.58,15.7,21.520000000000003,,0,256
US,2021-04-15,9.440000000000001,16.2,22.080000000000002,,0,388
US,2021-04-16,9.7,13.9,21.28,,0,330
US,2021-04-17,10.059999999999999,16.3,21.4,,0,256
US,2021-04-18,10.82,20.6,24.880000000000003,,0,137
US,2021-04-19,11.379999999999999,18.8,24.5,,0,196
US,2021-04-20,11.38,17.3,22.259999999999998,,0,388
US,2021-04-21,10.28,18.2,22.6,,0,353
US,2021-04-22,8.64,13.9,21.740000000000002,,0,295
US,2021-04-23,8.76,15.7,19.580000000000002,,0,185
US,2021-04-24,9.74,14.1,21.46,,0,421
US,2021-04-25,11.14,14.0,21.1,,0,109
US,2021-04-26,10.120000000000001,13.6,20.560000000000002,,0,104
US,2021-04-27,10.42,15.1,21.52,,0,222
US,2021-04-28,10.639999999999999,16.1,25.28,,0,429
US,2021-04-29,12.08,22.0,27.160000000000004,,0,452
US,2021-04-30,12.919999999999998,20.1,24.98,,0,217
US,2021-05-01,11.879999999999999,18.8,24.1,,0,393
US,2021-05-02,12.4,18.8,24.580000000000002,,0,496
US,2021-05-03,13.180000000000001,18.4,25.380000000000003,,0,258
US,2021-05-04,13.76,18.5,24.06,,0,402
US,2021-05-05,12.819999999999999,16.9,24.46,,0,327
US,2021-05-06,13.059999999999999,19.4,23.68,,0,464
US,2021-05-07,11.919999999999998,16.6,22.4,,0,315
US,2021-05-08,10.559999999999999,16.9,20.880000000000003,,0,283
US,2021-05-09,11.059999999999999,19.0,22.32,,0,114
US,2021-05-10,11.22,19.4,22.98,,0,256
US,2021-05-11,12.24,15.8,23.8,,0,235
US,2021-05-12,13.02,15.5,23.339999999999996,,0,360
US,2021-05-13,12.02,20.3,23.86,,0,256
US,2021-05-14,12.459999999999999,20.0,24.2,,0,146
US,2021-05-15,12.940000000000001,18.6,24.06,,0,423
US,2021-05-16,13.16,18.2,24.740000000000002,,0,431
US,2021-05-17,13.419999999999998,17.5,24.28,,0,272
US,2021-05-18,12.8,20.4,23.740000000000002,,0,229
US,2021-05-19,13.819999999999999,21.5,24.34,,0,194
US,2021-05-20,13.66,17.0,24.34,,0,214
US,2021-05-21,13.440000000000001,18.5,24.36,,0,342
US,2021-05-22,12.98,20.2,26.22,Anniversary　Sale,1,391
US,2021-05-23,13.84,19.4,25.78,,0,381
US,2021-05-24,13.34,20.6,26.439999999999998,,0,398
US,2021-05-25,14.040000000000001,20.3,24.52,Anniversary　Sale,1,382
US,2021-05-26,14.12,21.3,26.18,,0,168
US,2021-05-27,14.819999999999999,17.7,25.679999999999996,Anniversary　Sale,1,247
US,2021-05-28,13.040000000000001,16.2,24.84,Anniversary　Sale,1,110
US,2021-05-29,12.360000000000001,17.9,23.639999999999997,Anniversary　Sale,1,353
US,2021-05-30,12.959999999999999,17.7,21.68,Anniversary　Sale,1,429
US,2021-05-31,13.66,22.7,25.259999999999998,Anniversary　Sale,1,459
US,2021-06-01,14.440000000000001,20.7,27.54,Anniversary　Sale,1,137
US,2021-06-02,14.559999999999999,23.8,26.4,,0,233
US,2021-06-03,15.940000000000001,21.4,27.04,,0,299
US,2021-06-04,15.9,19.1,26.5,,0,122
US,2021-06-05,16.4,21.9,27.620000000000005,,0,402
US,2021-06-06,16.1,19.9,27.880000000000003,,0,445
US,2021-06-07,17.020000000000003,22.3,27.080000000000002,,0,401
US,2021-06-08,17.4,20.9,27.7,,0,462
US,2021-06-09,16.979999999999997,23.1,27.660000000000004,,0,495
US,2021-06-10,15.88,24.7,27.639999999999997,,0,317
US,2021-06-11,16.04,21.9,26.78,,0,240
US,2021-06-12,16.22,22.3,26.880000000000003,,0,203
US,2021-06-13,16.84,22.6,27.7,,0,309
US,2021-06-14,17.18,24.2,26.3,,0,210
US,2021-06-15,16.9,22.2,27.1,,0,203
US,2021-06-16,16.88,22.9,27.52,,0,415
US,2021-06-17,16.16,21.7,28.580000000000002,,0,270
US,2021-06-18,16.919999999999998,22.3,29.24,,0,455
US,2021-06-19,16.94,27.5,29.5,,0,423
US,2021-06-20,18.36,25.0,29.7,,0,232
US,2021-06-21,18.48,24.6,29.74,,0,475
US,2021-06-22,17.119999999999997,23.0,29.7,,0,392
US,2021-06-23,16.080000000000002,19.7,27.46,,0,427
US,2021-06-24,16.119999999999997,22.8,27.52,,0,226
US,2021-06-25,17.44,22.7,27.7,,0,205
US,2021-06-26,18.02,23.2,29.220000000000006,,0,191
US,2021-06-27,19.46,28.5,30.82,,0,386
US,2021-06-28,20.52,29.2,32.06,,0,477
US,2021-06-29,20.6,28.7,30.22,,0,492
US,2021-06-30,19.759999999999998,27.7,30.04,,0,150
US,2021-07-01,19.240000000000002,26.1,29.240000000000002,,0,128
US,2021-07-02,17.56,21.6,28.060000000000002,,0,395
US,2021-07-03,16.6,21.2,27.119999999999997,,0,396
US,2021-07-04,16.86,23.6,27.839999999999996,,0,313
US,2021-07-05,16.919999999999998,25.9,27.98,Independence Day,1,366
US,2021-07-06,17.34,27.4,29.96,,0,356
US,2021-07-07,18.740000000000002,22.4,29.240000000000002,,0,401
US,2021-07-08,17.880000000000003,25.3,28.46,,0,200
US,2021-07-09,18.240000000000002,23.4,29.439999999999998,,0,445
US,2021-07-10,18.5,23.0,29.580000000000002,,0,209
US,2021-07-11,18.3,21.8,28.02,,0,281
US,2021-07-12,18.020000000000003,20.9,27.7,,0,412
US,2021-07-13,18.139999999999997,20.4,28.28,,0,100
US,2021-07-14,18.16,21.7,29.1,,0,418
US,2021-07-15,18.3,21.5,28.4,,0,154
US,2021-07-16,19.06,24.9,28.76,,0,470
US,2021-07-17,18.98,27.6,29.619999999999997,,0,498
US,2021-07-18,19.08,26.6,29.78,,0,248
US,2021-07-19,18.5,26.7,29.360000000000003,,0,408
US,2021-07-20,18.68,21.3,29.72,,0,236
US,2021-07-21,18.7,27.0,28.2,,0,301
US,2021-07-22,17.9,26.2,28.6,,0,412
US,2021-07-23,17.9,21.6,29.119999999999997,,0,216
US,2021-07-24,18.96,22.5,29.2,,0,253
US,2021-07-25,18.86,27.5,29.02,,0,390
US,2021-07-26,19.28,27.2,30.46,,0,162
US,2021-07-27,20.0,22.4,30.240000000000002,,0,343
US,2021-07-28,18.94,26.1,30.619999999999997,,0,124
US,2021-07-29,19.0,27.4,29.96,,0,189
US,2021-07-30,19.060000000000002,28.2,29.979999999999997,,0,174
US,2021-07-31,18.46,24.0,30.3,,0,393
US,2021-08-01,18.759999999999998,21.1,28.339999999999996,,0,485
US,2021-08-02,17.58,23.0,29.28,,0,490
US,2021-08-03,17.939999999999998,26.5,29.24,,0,309
US,2021-08-04,18.1,24.8,28.22,,0,446
US,2021-08-05,18.56,22.6,28.28,,0,116
US,2021-08-06,19.0,21.9,30.080000000000002,,0,227
US,2021-08-07,18.72,26.8,29.24,,0,463
US,2021-08-08,18.3,25.9,29.360000000000003,,0,350
US,2021-08-09,18.4,21.6,28.919999999999998,,0,278
US,2021-08-10,19.54,24.5,29.560000000000002,,0,281
US,2021-08-11,20.06,25.3,31.5,,0,251
US,2021-08-12,21.48,25.7,32.68,,0,124
US,2021-08-13,21.36,30.8,32.54,,0,279
US,2021-08-14,20.6,28.3,31.76,,0,297
US,2021-08-15,19.54,21.5,29.72,,0,443
US,2021-08-16,19.259999999999998,25.4,28.78,,0,260
US,2021-08-17,18.9,21.6,28.2,,0,276
US,2021-08-18,19.5,23.9,28.68,,0,384
US,2021-08-19,20.080000000000002,21.7,29.660000000000004,,0,162
US,2021-08-20,20.0,26.8,29.619999999999997,,0,249
US,2021-08-21,19.54,25.2,27.9,,0,253
US,2021-08-22,19.52,25.4,27.24,,0,255
US,2021-08-23,18.54,21.6,27.6,,0,469
US,2021-08-24,18.52,22.3,29.32,,0,148
US,2021-08-25,18.6,26.5,29.74,,0,436
US,2021-08-26,19.08,23.9,30.139999999999997,,0,183
US,2021-08-27,19.32,23.5,30.459999999999997,,0,460
US,2021-08-28,18.2,23.1,30.919999999999998,,0,276
US,2021-08-29,18.48,23.6,29.419999999999998,,0,247
US,2021-08-30,17.78,23.1,29.28,,0,217
US,2021-08-31,18.56,24.6,27.8,,0,441
US,2021-09-01,17.3,20.0,27.8,,0,162
US,2021-09-02,16.380000000000003,20.9,27.119999999999997,,0,288
US,2021-09-03,16.6,23.3,27.2,,0,459
US,2021-09-04,16.259999999999998,22.2,28.339999999999996,,0,148
US,2021-09-05,17.54,23.2,29.02,,0,426
US,2021-09-06,17.919999999999998,26.1,29.839999999999996,Labor Day,1,356
US,2021-09-07,18.160000000000004,22.2,29.439999999999998,,0,323
US,2021-09-08,18.4,21.6,29.080000000000002,,0,240
US,2021-09-09,18.32,25.0,29.339999999999996,,0,314
US,2021-09-10,17.880000000000003,20.7,28.080000000000002,,0,478
US,2021-09-11,17.080000000000002,24.3,26.919999999999998,,0,310
US,2021-09-12,16.94,21.2,27.839999999999996,,0,417
US,2021-09-13,17.3,21.1,27.74,,0,131
US,2021-09-14,17.06,21.5,27.54,,0,257
US,2021-09-15,17.740000000000002,19.9,27.04,,0,384
US,2021-09-16,17.06,20.5,26.54,,0,404
US,2021-09-17,17.6,24.3,25.259999999999998,,0,385
US,2021-09-18,17.759999999999998,19.2,26.28,,0,243
US,2021-09-19,17.14,22.9,25.839999999999996,,0,118
US,2021-09-20,16.46,23.7,26.82,,0,117
US,2021-09-21,16.759999999999998,22.7,28.52,,0,356
US,2021-09-22,17.14,20.4,29.159999999999997,,0,177
US,2021-09-23,17.1,19.6,27.0,,0,470
US,2021-09-24,15.8,18.5,27.54,,0,274
US,2021-09-25,15.919999999999998,23.8,26.32,,0,293
US,2021-09-26,16.22,21.5,25.9,,0,212
US,2021-09-27,15.84,22.7,24.78,,0,213
US,2021-09-28,15.76,18.7,24.78,,0,321
US,2021-09-29,14.38,17.7,24.080000000000002,,0,265
US,2021-09-30,14.540000000000001,17.6,24.96,,0,418
US,2021-10-01,14.0,22.1,25.9,,0,231
US,2021-10-02,13.76,19.6,26.959999999999997,,0,484
US,2021-10-03,15.2,21.6,27.72,,0,363
US,2021-10-04,15.459999999999999,19.3,27.139999999999997,,0,154
US,2021-10-05,15.7,22.0,25.24,,0,458
US,2021-10-06,15.680000000000001,17.0,23.259999999999998,,0,230
US,2021-10-07,15.419999999999998,22.5,23.8,,0,387
US,2021-10-08,14.88,18.9,23.44,,0,365
US,2021-10-09,14.459999999999999,16.3,23.56,,0,465
US,2021-10-10,14.1,16.7,23.080000000000002,,0,261
US,2021-10-11,14.1,16.7,23.18,Columbus Day,1,479
US,2021-10-12,13.4,15.4,22.14,,0,186
US,2021-10-13,13.719999999999999,19.7,22.06,,0,154
US,2021-10-14,14.559999999999999,17.3,24.58,,0,387
US,2021-10-15,15.419999999999998,18.3,26.48,,0,277
US,2021-10-16,15.26,22.3,27.379999999999995,,0,490
US,2021-10-17,13.059999999999999,17.6,26.580000000000002,,0,448
US,2021-10-18,11.84,14.2,21.0,,0,107
US,2021-10-19,10.24,17.3,21.419999999999998,,0,420
US,2021-10-20,12.280000000000001,18.0,23.18,,0,412
US,2021-10-21,13.7,19.0,25.02,,0,346
US,2021-10-22,14.14,19.7,24.5,,0,422
US,2021-10-23,13.080000000000002,19.0,21.580000000000002,,0,354
US,2021-10-24,13.12,18.2,20.82,,0,427
